uuid,graphic_layer,line,path
a0d87b77-0767-470f-adff-3333d612e076,Standard,9039f436-9be6-4c74-86b2-b5add2446d0a,"{""type"":""LineString"",""coordinates"":[[0.22033898,0.07377049],[0.22033898,0.1147541],[0.22033898,0.0942623]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
d6a95fd4-e44c-4fb8-951a-6aaf881cfd6a,Standard,f395e127-6036-49bb-b06f-1a3808193dfa,"{""type"":""LineString"",""coordinates"":[[0.8079096,0.04918033],[0.78531073,0.04918033],[0.80225989,0.04918033]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
d270922a-fbc9-4da6-8b1d-33dc276757ea,Standard,5001666c-1331-43f9-8b09-3667c89951d4,"{""type"":""LineString"",""coordinates"":[[0.75706215,0.04918033],[0.76271186,0.04918033],[0.75141243,0.04918033]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
489c437d-5bf2-4b5a-b26c-c3e1b6b38b4c,Standard,b5a66c60-7189-4c86-a32a-4d1aa6568475,"{""type"":""LineString"",""coordinates"":[[0.17796675,0.1557377],[0.14124939,0.1557377],[0.21468281,0.1557377]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
55977fba-bd2a-41c1-8176-a95fac899ea2,Standard,f8827054-46fd-486c-aa91-9bd813187705,"{""type"":""LineString"",""coordinates"":[[0.91525424,0.57377049],[0.40677966,0.10655738],[0.92090395,0.57377049],[0.92655367,0.57377049],[0.41242938,0.10655738]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
3c31213f-b1cb-4f44-8503-7a95d141a04b,Standard,97ce398b-de56-4b28-925c-a37f9029e875,"{""type"":""LineString"",""coordinates"":[[0.22033898,0.07377049],[0.22033898,0.04098361],[0.22033898,0.05737705]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
9c5637b9-fd74-4119-be7e-5d22b13e2bdc,Standard,5fa6e010-393e-4bd2-a874-56eb784f9741,"{""type"":""LineString"",""coordinates"":[[0.9039548,0.57377049],[0.89265537,0.57377049],[0.89830508,0.57377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
4bbd03a7-34fd-4fdd-9371-a77b305792e2,Standard,9085189c-48df-498a-80e5-49fe54692a66,"{""type"":""LineString"",""coordinates"":[[0.14689266,0.57377049],[0.11864407,0.57377049],[0.09039548,0.57377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
58798027-5b4e-4602-8e9f-ce34f156da4b,Standard,932d9fab-9b07-4948-9d65-4945c7700a72,"{""type"":""LineString"",""coordinates"":[[0.71751412,0.89344262],[0.70056497,0.89344262],[0.72316384,0.89344262]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
54e0c3ae-10e0-4533-8679-063556715b18,Standard,52df9c70-136a-49bb-9ad4-d300123c7e99,"{""type"":""LineString"",""coordinates"":[[0.15819209,0.18852459],[0.15819209,0.16803372],[0.15819209,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
97ca267c-1174-4faf-9617-56bd2a90a390,Standard,3026e0ba-0a46-4d5e-afff-953c34fde207,"{""type"":""LineString"",""coordinates"":[[0.94350282,0.04918033],[0.94350282,0.02459016],[0.94350282,0.0]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
abf466a5-497f-471d-8571-8d51f687bc26,Standard,0d6627e5-9f9e-4c40-90c1-45abd98a51cd,"{""type"":""LineString"",""coordinates"":[[0.0960452,0.2295082],[0.0960452,0.20901733],[0.0960452,0.18852459]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
0238d402-4cd5-4f04-8838-02d4ac837e48,Standard,97b9a53e-9ff2-4567-95c0-6c9aab07a43f,"{""type"":""LineString"",""coordinates"":[[0.73446328,0.67213115],[0.72881356,0.67213115],[0.72316384,0.67213115]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
119b5881-58c5-4891-8c79-df4c5486fb64,Standard,88c3a0b5-9def-4bf3-87c1-0ee75578b5a9,"{""type"":""LineString"",""coordinates"":[[0.72881356,0.36885246],[0.74011299,0.36885246],[0.73446328,0.36885246]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
3c777579-8dba-4e53-8bc0-5a4a80af9988,Standard,7ad69cae-2bb0-4516-80a9-6afc7b5cb789,"{""type"":""LineString"",""coordinates"":[[0.73446328,0.14754098],[0.74011299,0.14754098],[0.72881356,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
69e84854-3ccd-478b-bfd4-36179f27ce1d,Standard,73c09f1f-3538-4b5f-acbf-38b686a0dbba,"{""type"":""LineString"",""coordinates"":[[0.93220339,0.57377049],[0.93785311,0.57377049],[0.92655367,0.57377049]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
3cd9d77d-adbf-442f-b570-61b69223a367,Standard,bee47575-ecc8-4f2f-96de-e9a616603bb7,"{""type"":""LineString"",""coordinates"":[[0.77966102,0.04918033],[0.78531073,0.04918033],[0.76271186,0.04918033]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
9e61a9a5-b9b7-4033-b8bc-87db9dc0665e,Standard,220f509c-9aea-4e60-8dc1-593d2e35ed21,"{""type"":""LineString"",""coordinates"":[[0.79096045,0.77868852],[0.79661017,0.77868852],[0.80225989,0.77868852]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
bd830d87-73b0-44c8-9250-26afd33ac4f5,Standard,10c6a103-3132-4324-8f76-8c1858d51fcb,"{""type"":""LineString"",""coordinates"":[[0.20338983,0.24590164],[0.17514124,0.24590164],[0.14689266,0.24590164]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
d557f6be-2b4b-46af-8e8b-2c2e85d210d1,Standard,ff38b3f7-e29d-4f61-946e-59a8b283295c,"{""type"":""LineString"",""coordinates"":[[0.93220339,0.25409836],[0.92655367,0.25409836],[0.92090395,0.25409836]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
6b457803-1a41-4ed1-a747-9810ef70b1f7,Standard,64bd5e0e-cf5a-469f-a427-113b0e16893d,"{""type"":""LineString"",""coordinates"":[[0.0960452,0.14754098],[0.0960452,0.16803372],[0.0960452,0.18852459]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
264375c8-48d3-4c14-a432-e627f7ffed82,Standard,ddc03ccc-bd8e-47f3-8183-97f3b039219d,"{""type"":""LineString"",""coordinates"":[[0.8079096,0.14754098],[0.79661017,0.14754098],[0.80225989,0.14754098]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
779b60ba-822c-451f-9f5f-ecf6909582a3,Standard,d9d3a1f3-5090-4015-86a5-60be94fadcbf,"{""type"":""LineString"",""coordinates"":[[0.20338983,0.66393443],[0.22881291,0.66393443],[0.25423729,0.66393443]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
4bb29460-65cf-42ff-baed-c79ec00af1ec,Standard,0d6a5b4a-db92-4772-a91c-4e18ff35c0be,"{""type"":""LineString"",""coordinates"":[[0.74576271,0.44262295],[0.76271186,0.44262295],[0.74011299,0.44262295]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
c1971b4a-7f78-4488-a54f-03867b87cdf8,Standard,7614ed07-f464-4a56-8ea2-cf07772530c4,"{""type"":""LineString"",""coordinates"":[[0.93785311,0.67213115],[0.94350282,0.67213115],[0.94915254,0.67213115]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}"
