uuid,day_type,quarter_hour_of_day,from,to,probability
b528e33a-0ee0-411b-81bd-ac60da698e4c,weekday,12,other,shopping,0
235107a1-3e87-45ad-beee-f907cdf938d9,weekday,12,other,leisure,0
dbfd3438-7972-443c-a862-268669abfcf9,weekday,12,other,other,1.0
8944d82b-6cbd-4334-ae93-378daa2fbb4b,weekday,13,home,home,0.05263157894736842
a54ec4a3-5a07-4037-af23-082b4c64896f,weekday,13,home,work,0.8947368421052632
a4507359-a44d-45ed-9e51-4d35627eafb2,weekday,13,home,shopping,0.05263157894736842
71f142b5-6b6f-424c-bd34-ed0e9fb894af,weekday,13,home,leisure,0
fe413da8-f5af-4ff2-b928-b9873537e86f,weekday,13,home,other,0
2920d16f-8b1f-4bb1-8e18-f8e2f730a546,weekday,13,work,home,0
95d413b7-6d57-48ad-aa44-1e1a1f6fc31d,weekday,13,work,work,1.0
214fce1b-3d7c-429f-882f-de7b3ffd59ba,weekday,13,work,shopping,0
c2d02218-c05f-415e-9b63-b7811e037687,weekday,13,work,leisure,0
530c5d02-48da-4628-958b-a89af2a573ba,weekday,13,work,other,0
c6d14b22-526c-42ea-b62c-0d9eb6e248f8,weekday,13,shopping,home,0.2
f4c26d18-3f8a-4f49-9246-3d851b9c1456,weekday,13,shopping,work,0.2
6947938c-f52d-49f3-8871-dab9fc70c1da,weekday,13,shopping,shopping,0.2
8affe3dd-515d-4b77-9ed6-592307828986,weekday,13,shopping,leisure,0.2
51cebe2b-9688-459c-830a-039aecd2d0e8,weekday,13,shopping,other,0.2
a2ba8b38-420d-42a8-b120-5032ec8532fd,weekday,13,leisure,home,0.2
40fbd642-784a-4e79-8026-114deaaf5add,weekday,13,leisure,work,0.2
3458cdcc-d035-4cbc-a991-3f29cf1aa1a3,weekday,13,leisure,shopping,0.2
58e5175a-e7ca-442b-8b27-3205b70257c0,weekday,13,leisure,leisure,0.2
2a17dd0d-5a60-4ee9-87ec-af650a38d483,weekday,13,leisure,other,0.2
ceb6b1b2-680e-4bec-bd39-3bfc5a02c70c,weekday,13,other,home,1.0
ae6c2ef4-ca37-480e-b479-ad42e9120532,weekday,13,other,work,0
386725da-8e6c-44b7-8405-2deaeaa0b4a2,weekday,13,other,shopping,0
94c463ca-e6f4-45e4-b749-e1c453e3f0da,weekday,13,other,leisure,0
9b68561a-6d90-4daf-838d-33b46e949bcb,weekday,13,other,other,0
d7005542-6556-4ed0-9dd3-1f4df45a194c,weekday,14,home,home,0.029411764705882353
0b34c2f2-cb50-4ef0-9d68-9c29ec7c1d8e,weekday,14,home,work,0.9117647058823529
d3bf1e23-d5d4-4824-87e8-a3a4f34432dd,weekday,14,home,shopping,0
821000a9-f7b1-44db-93ec-8cfc678852cb,weekday,14,home,leisure,0.029411764705882353
4b79826b-bda0-446f-aeaa-2ced4667657b,weekday,14,home,other,0.029411764705882353
e9e4a21a-2850-48b0-9a0e-392faa791af6,weekday,14,work,home,0
5ac1d730-f29e-4b58-83e3-fe84f10c9c7b,weekday,14,work,work,1.0
0bae0d6c-05ae-4479-9bce-acbf442581f2,weekday,14,work,shopping,0
277e5746-e663-47b0-9239-a2a5ba55c831,weekday,14,work,leisure,0
f90b1328-e4e2-4458-ba3f-2a72cf24ea89,weekday,14,work,other,0
e9080521-bf89-4ce2-ba59-a2a39c8ecbf5,weekday,14,shopping,home,0.2
72503164-f237-4f37-9872-a7d2f94f5a0a,weekday,14,shopping,work,0.2
4a4f759c-0036-46a9-9c54-df2fa52f6581,weekday,14,shopping,shopping,0.2
55bdfcc7-4ac2-4e97-a2c4-3513ec0a0905,weekday,14,shopping,leisure,0.2
42f426c1-9471-4e34-8630-ea3aaeef1474,weekday,14,shopping,other,0.2
01d6ca50-1fae-49da-9312-ba281616c3df,weekday,14,leisure,home,0.2
76cf36c4-d8da-4108-94bf-72b89da34911,weekday,14,leisure,work,0.2
d84a48d7-d4af-4715-ba78-b9b2769b018f,weekday,14,leisure,shopping,0.2
d27d4be2-2e2a-4ca8-93bf-34931b1f5a8b,weekday,14,leisure,leisure,0.2
15836e51-26a8-49e0-a12d-1405a1c18de7,weekday,14,leisure,other,0.2
4b9e98f9-5c14-48b6-bbcc-c2256d6007d4,weekday,14,other,home,0
169dc610-1616-4fdd-8443-3b94f99dbcdc,weekday,14,other,work,0
efd4f3e9-d138-4b7f-a9e3-34e1ee415a40,weekday,14,other,shopping,0
0dd3cd5e-2baa-4d0e-9fa2-235f6b84216d,weekday,14,other,leisure,0
ecce930d-c4de-4ef2-8071-54961f18fe37,weekday,14,other,other,1.0
7fc1c359-ea0d-4e44-9d05-2c89d30b39c9,weekday,15,home,home,0.043478260869565216
261354b5-7d27-4d8d-b1c6-4f052eb8e871,weekday,15,home,work,0.8260869565217391
dd721ba0-d70e-43c7-9a30-e9cdd5a2dd05,weekday,15,home,shopping,0.08695652173913043
dda6e35e-2ceb-4f53-9506-dca95f58f2a5,weekday,15,home,leisure,0.043478260869565216
0b476a9e-5b58-40a5-aa9a-03a9df5c6338,weekday,15,home,other,0
82796cd1-a3a4-4b2e-81d8-17f4bbbdb7bb,weekday,15,work,home,0
102ecec4-0a29-4414-9c0e-d26b229f8739,weekday,15,work,work,1.0
76f0920d-92ce-4e59-a7ee-f0d4ba151285,weekday,15,work,shopping,0
677e2955-0710-414c-8ef1-f8371160720b,weekday,15,work,leisure,0
835b4730-e6cc-4975-b00e-6c4b43b721e6,weekday,15,work,other,0
a9cbb19f-f1e6-44dc-a7e8-2dd0d4891ac0,weekday,15,shopping,home,0.2
a0b95e3c-841d-4de0-9590-8d199885320e,weekday,15,shopping,work,0.2
9065c000-a9db-4066-b637-c5c4e5e937e1,weekday,15,shopping,shopping,0.2
c1f8c5c0-b17e-4ada-8dc4-292788928651,weekday,15,shopping,leisure,0.2
0e3c2119-61ec-46de-898b-1020251145ce,weekday,15,shopping,other,0.2
eddb79eb-b7c8-4416-9b30-a6ad3f09c492,weekday,15,leisure,home,0.2
37a8bb16-e48c-4255-8e95-8daa61be8016,weekday,15,leisure,work,0.2
e1e4905c-27b2-4af2-9a08-3708c9ee4342,weekday,15,leisure,shopping,0.2
4b09a801-18ef-4d6f-b989-fc154d758940,weekday,15,leisure,leisure,0.2
6a7242c2-6f72-4691-8c85-1d97f97719f6,weekday,15,leisure,other,0.2
cfda95cc-f9d6-4b83-a55d-35de3d8d50b1,weekday,15,other,home,0.2
3cc6f48f-8c31-4a0c-ac98-d43e0a72fb0b,weekday,15,other,work,0.2
70268533-0214-45ad-9f15-bea11664cecb,weekday,15,other,shopping,0.2
6206e5d8-5368-4f73-a249-aeb751ef764d,weekday,15,other,leisure,0.2
8b0c303b-2236-40fc-9e7e-b4aabba06d43,weekday,15,other,other,0.2
d6c6fade-d261-48e2-bb17-09526c1e3359,weekday,16,home,home,0.013888888888888888
82810b04-9aae-47e8-b5d5-6f3f00fc53d7,weekday,16,home,work,0.8333333333333334
eead69af-37b5-42b8-af75-2e707c8ae2ac,weekday,16,home,shopping,0.041666666666666664
30024576-65c7-43a7-a22a-16327ad9d333,weekday,16,home,leisure,0.06944444444444445
b5186bcc-0725-4f1b-9815-185fbd6c7d34,weekday,16,home,other,0.041666666666666664
148f8fa0-8fcc-443e-9257-9d63125a7298,weekday,16,work,home,0
2483cb87-0e28-41f0-8cee-bb402c5a4415,weekday,16,work,work,1.0
9a812cf0-5e8a-498f-8efc-b78ae3e60068,weekday,16,work,shopping,0
28842e74-f64f-4299-a6a0-b8115cf66076,weekday,16,work,leisure,0
e0f1228f-c320-4612-ab3d-c4f99a6871ff,weekday,16,work,other,0
10f7d876-dc1f-4148-a163-553bff137767,weekday,16,shopping,home,0.2
8ae493d8-17f1-409f-ac4a-f213a0a71a36,weekday,16,shopping,work,0.2
704c3835-d5ac-4b64-95bf-e563f228e6b3,weekday,16,shopping,shopping,0.2
3cdc8cd5-5c0c-442e-bc58-fd22046186c1,weekday,16,shopping,leisure,0.2
ca8bc9b3-5c1f-467d-9c30-8d6a167df80b,weekday,16,shopping,other,0.2
f5ae5c37-f704-4e84-8d26-7ed52c640420,weekday,16,leisure,home,1.0
efccb7f9-9db0-4509-b164-42433393d4ff,weekday,16,leisure,work,0
6a15d4b0-443e-446a-94ec-3ab82d7fff26,weekday,16,leisure,shopping,0
6ded8259-aed7-44c1-a3de-fa2ef5f3db0f,weekday,16,leisure,leisure,0
c74ab884-42db-44bd-92ee-07ed41dd2d2d,weekday,16,leisure,other,0
7f1a8db3-75c4-46dd-802c-349bcc22516a,weekday,16,other,home,1.0
d9263a97-712a-4558-8110-7d561cea7263,weekday,16,other,work,0
4ff1352e-9cd9-422a-b3d5-eb8d39b597c8,weekday,16,other,shopping,0
4aa9476a-9614-47e7-b5ae-1929d9fc2444,weekday,16,other,leisure,0
8d110f18-febf-42da-b73a-82039dc377ea,weekday,16,other,other,0
9d6f9586-0ab0-4196-ab77-e949838cd81d,weekday,17,home,home,0
a997ac06-4004-4a0b-a731-53b3faeff2ba,weekday,17,home,work,0.9555555555555556
6169413c-3137-4467-835a-adedb4477cf6,weekday,17,home,shopping,0
d38ec54b-10a6-46e0-90e4-16abaa9f66f9,weekday,17,home,leisure,0
9840d34c-bc0a-4958-a0db-1aa844ba7ddd,weekday,17,home,other,0.044444444444444446
70904d2c-6f29-44d9-886d-e47862846d7c,weekday,17,work,home,0.2
d2351579-5718-43f0-b114-3e64e3b9ec43,weekday,17,work,work,0.2
1af7fc99-3d7a-49f7-8463-b48b6610a0b2,weekday,17,work,shopping,0.2
055c959e-42dd-4427-a29b-5a3a437f2bb6,weekday,17,work,leisure,0.2
ca1948e7-ffbf-4a71-8bf7-135a89af1090,weekday,17,work,other,0.2
04e08aca-d1f7-497c-9ee3-1ed86266add0,weekday,17,shopping,home,0.2
2b97a5a3-f091-49d7-bdb2-a454ec65c823,weekday,17,shopping,work,0.2
c8045e64-f7d5-4f36-8dfd-fcce76a3da84,weekday,17,shopping,shopping,0.2
6fca734e-b72c-4123-898a-9d7255c923f4,weekday,17,shopping,leisure,0.2
60d662f4-815c-4391-b01a-c3b1ed731725,weekday,17,shopping,other,0.2
a306eb96-7e4e-42a5-9c4b-2bdfb8e307b6,weekday,17,leisure,home,1.0
4ad143c3-9b3b-4626-8e19-e8f81ca8fd4b,weekday,17,leisure,work,0
b8ebd2e7-9382-4eaf-925b-be03add3040e,weekday,17,leisure,shopping,0
90787a74-df11-4ea0-9539-3f907c45a9c2,weekday,17,leisure,leisure,0
e562db50-8b2c-4327-a86b-3d2488b1a821,weekday,17,leisure,other,0
ee877fd4-af29-4683-9b22-1207f53754db,weekday,17,other,home,0.2
7181919f-3abf-4e24-82b5-b2e41ae229c7,weekday,17,other,work,0.2
02519c8e-a81b-4c72-84ac-1b0f74e14a66,weekday,17,other,shopping,0.2
63a4d09d-661b-43f4-9d34-bf39b098ef16,weekday,17,other,leisure,0.2
af2b4e36-4586-4972-bc22-03a8733ebf70,weekday,17,other,other,0.2
f65af288-fca5-4f69-8e4f-eb4282cbf2e3,weekday,18,home,home,0
05ae40c2-103c-4e4d-95ef-1ad0f803d7e0,weekday,18,home,work,0.9367088607594937
bb1d1e54-4fe8-4083-b36a-82790669a171,weekday,18,home,shopping,0.012658227848101266
587b69fa-8ce0-4572-933b-2a63c4cfbfbc,weekday,18,home,leisure,0.0189873417721519
9939af0a-5f56-4e8d-8944-25ea0774e51c,weekday,18,home,other,0.03164556962025317
df870515-4eb5-4b6d-a6d3-f2e8eebc9b72,weekday,18,work,home,1.0
36e6aedb-1dd1-4fda-8142-028709fd8e93,weekday,18,work,work,0
70d05ad9-b6af-4eea-a86f-ee887cbe3f80,weekday,18,work,shopping,0
b2685bc4-6df1-4b16-ac03-f181ba327c5a,weekday,18,work,leisure,0
700d9514-ba2e-4d36-ba08-54da1122b1f0,weekday,18,work,other,0
8f566bef-92e9-417d-8f1b-66803ae16632,weekday,18,shopping,home,0.2
ee80eae1-4304-434e-a80b-ec561aa7c88f,weekday,18,shopping,work,0.2
d245b5f5-1f35-428e-9fb7-bce6710d6314,weekday,18,shopping,shopping,0.2
1931ee8f-c169-48d0-af64-99e9c4d59f0d,weekday,18,shopping,leisure,0.2
314f0b8f-11c8-4132-9bae-0f8d7531295b,weekday,18,shopping,other,0.2
6e6b5365-b450-4a4c-9367-c0d5711d4f2c,weekday,18,leisure,home,0.2
a4da0a36-e1c5-4cd9-b56b-978abb2017ee,weekday,18,leisure,work,0.2
582f1a86-206d-4861-b80a-4f12c59c5c73,weekday,18,leisure,shopping,0.2
668340c3-00d4-4fb5-b0af-1a30442be555,weekday,18,leisure,leisure,0.2
120c57d1-164d-48d7-b5dc-067495fa85e7,weekday,18,leisure,other,0.2
14a5b184-4cd2-42e0-bf2c-95dd9448410b,weekday,18,other,home,0.5
0cd3a1f9-1ea1-4ada-9b9a-c12cdfe02e0f,weekday,18,other,work,0.5
a63217d4-13dd-4025-9bc8-245cbbcc5c74,weekday,18,other,shopping,0
89590c1d-6872-4d03-9c46-e0d820ce2d1e,weekday,18,other,leisure,0
6682e33f-ba2b-4cc5-88af-8f19b6cd50cc,weekday,18,other,other,0
b57bfe09-ddb3-48a7-afd6-6202f8136b35,weekday,19,home,home,0.006369426751592357
4a824fc9-18f6-4dc3-9ed6-fcc465599434,weekday,19,home,work,0.9299363057324841
822878f0-e6d9-4e8b-803f-ff1964adc7b4,weekday,19,home,shopping,0.012738853503184714
1a960626-09a9-451f-b419-17ffcc87c89e,weekday,19,home,leisure,0.03184713375796178
629dad83-f23d-4216-9e14-acbbc0ada3d0,weekday,19,home,other,0.01910828025477707
affbeb3b-d16f-447a-8ce8-25c5447419aa,weekday,19,work,home,1.0
12c82f84-96d4-4c28-818f-49f26df14c6b,weekday,19,work,work,0
b12a479f-02a7-4e89-846e-12e403f70f4a,weekday,19,work,shopping,0
76a58b28-0ef8-4710-ac01-e2d73ac0dbb8,weekday,19,work,leisure,0
ab20df3b-16f9-4931-83d0-de53d451b4b1,weekday,19,work,other,0
d3963ecb-a90f-451c-aab4-a8aef72305a0,weekday,19,shopping,home,0.2
21a90c91-afa2-491d-b178-baad4937674a,weekday,19,shopping,work,0.2
72ff0beb-e4f2-489e-bbda-6f5baa6872b8,weekday,19,shopping,shopping,0.2
6185a024-325c-44ab-87c8-2bb5a96b55ba,weekday,19,shopping,leisure,0.2
61d86759-26e1-466b-8d0d-7286169329f5,weekday,19,shopping,other,0.2
88eff7e8-14d3-48a3-ac16-d92d64495397,weekday,19,leisure,home,0.2
b009d6dc-9dc8-42af-8acb-d0c1f9724929,weekday,19,leisure,work,0.2
eb2ee166-3f28-42c8-a285-629dbb112c21,weekday,19,leisure,shopping,0.2
7d3afcea-45d5-4d4d-a32e-539bc5b45e46,weekday,19,leisure,leisure,0.2
84d2b141-226d-45db-a97c-56e68462c87c,weekday,19,leisure,other,0.2
07fddf0e-8373-4845-8bb8-577614ec0074,weekday,19,other,home,1.0
c8ade4a1-ab0b-43f9-ae77-48e9d0ac8a97,weekday,19,other,work,0
c5d0141b-62f1-44a4-bcd8-504880346a40,weekday,19,other,shopping,0
36120e19-c359-4790-8ba7-3e051f815b68,weekday,19,other,leisure,0
a165ed65-57dc-4cc6-9e98-2e558122a18d,weekday,19,other,other,0
11711f39-d055-48c4-8761-e6eee234e061,weekday,20,home,home,0.0136986301369863
64a45ffb-0bf4-4702-88d8-519c275a16fc,weekday,20,home,work,0.9334637964774951
5fb547e4-9d17-4502-8e17-12b9efc9dfbd,weekday,20,home,shopping,0.007827788649706457
9280bbae-6b32-46e2-a6e0-9598ba9892d9,weekday,20,home,leisure,0.0273972602739726
5c50410f-af5f-44d0-a669-6c7a9d921616,weekday,20,home,other,0.01761252446183953
63278f9f-219b-4f48-804b-6bfce7ac2048,weekday,20,work,home,0.8333333333333334
4ce59a68-5df0-4f84-85d3-245f80ce3b00,weekday,20,work,work,0.16666666666666666
e93a9daf-199d-490c-bb7f-a8ff64653148,weekday,20,work,shopping,0
1026a324-c78e-435d-9d7a-f1cda4db3985,weekday,20,work,leisure,0
cb223b59-439a-4c24-bf5a-afa3af9308b6,weekday,20,work,other,0
50a4280a-15ec-48cc-8a0c-4e0848b9f0f8,weekday,20,shopping,home,0.2
b826697a-57f4-424f-9ea7-ce65c222b712,weekday,20,shopping,work,0.2
a7c90cfe-a4f7-471d-b14e-5a470c590c14,weekday,20,shopping,shopping,0.2
e762a349-1b2c-4143-a51e-3529ec49fb30,weekday,20,shopping,leisure,0.2
ad3d8cfc-9be7-4307-9b15-620fb5f14ab9,weekday,20,shopping,other,0.2
50124a95-6fa3-411d-bd3e-34ba67986ad3,weekday,20,leisure,home,0.2
274afb95-2edb-42c4-872e-507896b75fd9,weekday,20,leisure,work,0.2
2bd468d7-dd8d-4cf3-b508-1c48760d58a4,weekday,20,leisure,shopping,0.2
a2e05398-000a-4848-9c69-ebc4a7969054,weekday,20,leisure,leisure,0.2
067d5ec9-b389-46a2-8d39-3bc1819c3890,weekday,20,leisure,other,0.2
c90b030d-1097-43d2-9b33-c2ea72bc0c32,weekday,20,other,home,0.3333333333333333
7d25b3da-00c7-4af0-8257-5568e95fc39f,weekday,20,other,work,0.3333333333333333
9e2a8de3-51f9-4439-b0d5-b9232988a404,weekday,20,other,shopping,0
02d4acc4-4420-4fa4-aef0-0e810902d1cb,weekday,20,other,leisure,0
95e4eedc-ac72-48c6-815f-44642de486eb,weekday,20,other,other,0.3333333333333333
4c8eae48-748b-4b3e-b284-ea7a137c9c2f,weekday,21,home,home,0.003795066413662239
b4de90a8-2d47-4214-a8d7-4538464587e1,weekday,21,home,work,0.9582542694497154
4b3a7400-b39c-4e54-b90a-0207fbcd509f,weekday,21,home,shopping,0.0056925996204933585
6c346f08-f223-4c14-8150-2eb9cfb091ef,weekday,21,home,leisure,0.013282732447817837
54009879-0fcc-4ce3-9e79-107256323a5c,weekday,21,home,other,0.018975332068311195
0afba057-94ac-4a1a-b87e-cdccc64a7549,weekday,21,work,home,0
291c643f-af78-4865-b833-20a331e1bf4c,weekday,21,work,work,1.0
7021b7e1-be6a-4477-a64f-53f13473303c,weekday,21,work,shopping,0
4ec9e939-a106-4bba-8064-08b362b04aa4,weekday,21,work,leisure,0
59b6a6f4-3cf6-4757-b5f9-c776b855f2e2,weekday,21,work,other,0
bfd4dd76-4a94-4c2f-8636-cc4e48728e6f,weekday,21,shopping,home,0.5
c79ec6e1-3440-46f9-ad5b-385ee9686d9b,weekday,21,shopping,work,0.5
cfff00ca-c8f2-4dd0-b8ef-934a43ab579d,weekday,21,shopping,shopping,0
483bb49c-948d-495a-be20-f186c9130ca8,weekday,21,shopping,leisure,0
51f56307-a9bd-4d22-ba99-0ff29c865f7f,weekday,21,shopping,other,0
8366b929-8a77-4905-9cbd-f8971d21f5dc,weekday,21,leisure,home,0.2
124005ed-8cf8-4c1f-9f13-17f8acc98f6b,weekday,21,leisure,work,0.2
e85b2e54-fce9-41ff-b1f8-58a4bf14b471,weekday,21,leisure,shopping,0.2
47c12b8c-2841-4024-b793-06cfacc94fbc,weekday,21,leisure,leisure,0.2
7a733a52-13ae-4878-8690-dd59c0f93002,weekday,21,leisure,other,0.2
c07fa9fd-e154-4d88-8f8e-ad345af106bf,weekday,21,other,home,0.5714285714285714
d1ca6ca3-24ca-4228-bce4-282664117687,weekday,21,other,work,0.2857142857142857
ef4b9ecc-5aa8-44e7-93f4-6fe1e1156839,weekday,21,other,shopping,0
abc8498a-e7e1-4301-aa05-441badf1c2a7,weekday,21,other,leisure,0
2e4139ce-0142-4725-8833-b1f312490bb3,weekday,21,other,other,0.14285714285714285
3a536b11-6384-4cfc-ac3b-f4888175e2d5,weekday,22,home,home,0.003669724770642202
d4df51c1-f9c6-4ef7-a6a9-cd38083a642e,weekday,22,home,work,0.9467889908256881
8ffb970f-f343-4d90-b191-08d84e08a363,weekday,22,home,shopping,0.013761467889908258
ab37982a-7b93-473c-9ee5-af66d405f438,weekday,22,home,leisure,0.011926605504587157
982c2891-31d7-4744-bc54-7070ded68533,weekday,22,home,other,0.023853211009174313
e3b496e9-4044-447e-8c26-e24cc963a50f,weekday,22,work,home,0.2222222222222222
740970f3-d423-4f2b-9ca7-c8432b6bdd20,weekday,22,work,work,0.6666666666666666
9687f959-6662-47e6-8219-029bbbe02201,weekday,22,work,shopping,0.1111111111111111
ac494f2e-9ea2-435b-ab74-2c86365a9499,weekday,22,work,leisure,0
fa3dde23-af18-4ae9-9aea-0c3b5caad048,weekday,22,work,other,0
5572e6e9-0b0c-44bb-a065-d38ca36a868c,weekday,22,shopping,home,1.0
24415dc1-7e26-4b14-b740-c2994da84578,weekday,22,shopping,work,0
d643ab21-ff08-4ead-ab7b-bdd1c1be3fde,weekday,22,shopping,shopping,0
dff8ed42-f121-483c-9567-d7d775b36b93,weekday,22,shopping,leisure,0
5713cbfc-799a-4c23-b855-5fdb28fdafa3,weekday,22,shopping,other,0
d9aacd5c-8b9b-4196-a66f-bb0ca9747117,weekday,22,leisure,home,0.2
ca4abe1d-1c1a-4db6-bbb3-5529e2014116,weekday,22,leisure,work,0.2
fd9ae236-295f-4cb6-8363-ee62447511e3,weekday,22,leisure,shopping,0.2
d49c61b6-608b-40e7-90b8-95fdc21fcf03,weekday,22,leisure,leisure,0.2
286b4011-87cf-43a9-b9d2-7677be003116,weekday,22,leisure,other,0.2
dd1d6d7f-40ed-4651-8d8e-e5ec9122db66,weekday,22,other,home,0.5
59e9fc5a-0cf6-4300-b182-e68677d4eb27,weekday,22,other,work,0.35714285714285715
33c995ac-5872-4db7-80fa-071c4c9f7188,weekday,22,other,shopping,0
52339c3b-b37a-4558-bb16-00a9f71787f6,weekday,22,other,leisure,0
40884207-5620-4783-8274-a14e69196ea5,weekday,22,other,other,0.14285714285714285
635cef67-ea2a-4a5d-a7a2-8288fa79447e,weekday,23,home,home,0.005427408412483039
449162b8-8536-4c85-b9c9-70881e8c9263,weekday,23,home,work,0.9226594301221167
3645f3cd-fc45-4343-9228-423d58d68c7e,weekday,23,home,shopping,0.021709633649932156
92f59fc7-d020-48f7-bde8-bbc61d284bcf,weekday,23,home,leisure,0.0203527815468114
3a13467a-a710-47fa-b8b1-562daa9cfc48,weekday,23,home,other,0.029850746268656716
95ac0d8e-7a63-471f-a548-6e8110edea52,weekday,23,work,home,0.5
b120fc9a-a383-4754-a8b3-7c5e77666239,weekday,23,work,work,0.5
c3a274dc-bbb9-40db-b82e-8dcb3857f618,weekday,23,work,shopping,0
d302b2c1-438d-4d04-bdce-93470155ac0b,weekday,23,work,leisure,0
240cd8ba-f0a8-4c1d-a87c-f8811e852791,weekday,23,work,other,0
15563505-aff2-4f87-aa95-229fc5956575,weekday,23,shopping,home,0.75
ea5ac29f-5c2f-46bd-82d6-5f6ae14b009b,weekday,23,shopping,work,0.25
069c7923-1308-4554-8aa0-a6be110b5f12,weekday,23,shopping,shopping,0
3538eb37-22af-4902-91a2-54e8fe1b1011,weekday,23,shopping,leisure,0
b6969be7-8214-48ef-a5ff-f01fbafd1a83,weekday,23,shopping,other,0
6a644932-7fd6-4157-b1d6-fead48ccc898,weekday,23,leisure,home,0.2
5c969f7e-9508-47ca-9e5f-c3c4c98275a6,weekday,23,leisure,work,0.2
8a0400a0-b2eb-4429-80ba-980584157cca,weekday,23,leisure,shopping,0.2
2f3a88a9-6b8a-4398-bc9d-0d495a6cf5ab,weekday,23,leisure,leisure,0.2
848129a0-4cf4-43d6-9b55-fbc4cf2ab012,weekday,23,leisure,other,0.2
9b3d4034-6d86-4324-846f-d4cb0fb205a2,weekday,23,other,home,0.6875
3693c059-a2b1-405e-84ea-67cb52d081d2,weekday,23,other,work,0.25
f7a880bf-d2c4-4c9e-b671-987d7b0b37d6,weekday,23,other,shopping,0.0625
37698f6f-c23f-4f48-9e09-44373d7337d2,weekday,23,other,leisure,0
fe0b1d95-76db-4e0b-b4d2-02cef103ee98,weekday,23,other,other,0
daf491a7-ec9b-4732-a27a-bdab990b0f7a,weekday,24,home,home,0.013717421124828532
ee1ac139-2127-4a3b-9506-766cc36a83b7,weekday,24,home,work,0.901920438957476
b124aab1-ec29-4c6f-b6a1-6b1ebdcd96d5,weekday,24,home,shopping,0.029492455418381344
670112d5-e7b0-43c7-bf3f-8fc07aca864a,weekday,24,home,leisure,0.019204389574759947
cfaa3088-823c-4386-911b-6cc7113cb03b,weekday,24,home,other,0.03566529492455418
81c05182-8fe2-465e-a47e-1f66df847567,weekday,24,work,home,0.22727272727272727
fad71cf0-9be6-47a7-9f45-5caeae160b7a,weekday,24,work,work,0.7272727272727273
d2e500ac-b7c0-4892-b7ca-0b8ee32a93dd,weekday,24,work,shopping,0.045454545454545456
006411bf-e63c-4252-903e-a22867bfe189,weekday,24,work,leisure,0
25713465-7112-42a3-b84b-6bba81ec102f,weekday,24,work,other,0
5be37bed-bdee-4158-82ab-7b84f288f14c,weekday,24,shopping,home,0.9285714285714286
bd6def9e-99ec-43ee-974d-5ee0d36d365a,weekday,24,shopping,work,0.07142857142857142
603fb87f-98fc-457e-910a-5eccc11559f3,weekday,24,shopping,shopping,0
6c839023-ae30-4a51-a7c5-35867c814f1a,weekday,24,shopping,leisure,0
2fbe25b3-6a08-494f-81d2-5d0e76c6fbeb,weekday,24,shopping,other,0
4d3608c2-3e0e-448b-9ffc-45d0c2b09684,weekday,24,leisure,home,0.2
9f443ee2-8004-47b8-ad64-d64d7a44ca0a,weekday,24,leisure,work,0.2
357a1093-2a86-4406-9405-fe897b61face,weekday,24,leisure,shopping,0.2
9fca95a1-1434-438a-b3dc-3deefcfb8304,weekday,24,leisure,leisure,0.2
2ccf0ec6-faf8-4d0f-a2f4-dc837825fcd4,weekday,24,leisure,other,0.2
c8e34714-7a60-4d8d-b5f2-9e0e4ba8032e,weekday,24,other,home,0.42857142857142855
c94c8297-3ed3-494c-bee1-90669d9ba646,weekday,24,other,work,0.42857142857142855
cd3b9132-8294-4446-8be4-9b86d7a3213c,weekday,24,other,shopping,0
4e9c8f8a-f9e8-408d-9d46-06228f716042,weekday,24,other,leisure,0
00b73c8e-11c6-4bb9-93d8-f5b949aa19f2,weekday,24,other,other,0.14285714285714285
5d77273c-af07-4a63-b58b-827f40fb48f9,weekday,25,home,home,0.007234726688102894
6b13e9da-c4a7-49fe-b30e-c9f9339265f7,weekday,25,home,work,0.9180064308681672
6e3e3739-6358-4d5f-8bf9-808020960619,weekday,25,home,shopping,0.028135048231511254
27e09152-9222-40cb-99eb-adc8bc7d83e8,weekday,25,home,leisure,0.011254019292604502
5f6342ba-6945-48c9-b38d-818da6ca125c,weekday,25,home,other,0.03536977491961415
2e159972-178e-4555-a2f2-a52b4e1af9e3,weekday,25,work,home,0.15384615384615385
7407b786-424a-4478-accf-132a26b2b75b,weekday,25,work,work,0.8461538461538461
a0616976-8247-42a1-a720-c9b0afd433ae,weekday,25,work,shopping,0
6994557e-6909-4852-92f5-2c33a251a335,weekday,25,work,leisure,0
300d07ad-1142-49b1-bf22-6eecfbcb7a4e,weekday,25,work,other,0
1272d10c-6785-4da2-a2eb-564251929090,weekday,25,shopping,home,0.7857142857142857
98e4ae80-5ada-47c7-8704-7a8a7b17d25a,weekday,25,shopping,work,0.21428571428571427
8436a03d-46c5-4d54-b6a2-1c2b75383f6e,weekday,25,shopping,shopping,0
7127583c-c286-4c66-9a37-b0cda1d64b4a,weekday,25,shopping,leisure,0
4432e898-9aa0-4dee-bb7b-2539f8004b57,weekday,25,shopping,other,0
964ef585-e13d-4f70-9932-dc519fb3417c,weekday,25,leisure,home,0
6dbf3190-bb6f-4c09-8050-f8e9adc90e84,weekday,25,leisure,work,1.0
a62573bd-711c-4c85-b19d-470bb37550d7,weekday,25,leisure,shopping,0
